Election,Party,environment,constituency,Election Date,Year Before Election,yearly_avg_tavg,yearly_avg_tmin,yearly_avg_tmax,yearly_avg_prcp,yearly_avg_wspd,yearly_avg_pres,yearly_avg_tsun
2010 General Election, Conservative Party,1,skipton and ripon,2010-05-06,2009-05-06,9.008333333333333,5.116666666666667,12.841666666666667,59.833333333333336,14.149999999999999,1012.4000000000001,6800.0
2015 General Election, Labour Party,0,skipton and ripon,2015-05-07,2014-05-07,9.008333333333333,5.116666666666667,12.841666666666667,59.833333333333336,14.149999999999999,1012.4000000000001,6800.0
2015 General Election, Conservative Party,0,skipton and ripon,2015-05-07,2014-05-07,9.008333333333333,5.116666666666667,12.841666666666667,59.833333333333336,14.149999999999999,1012.4000000000001,6800.0
2015 General Election, Labour Party,1,skipton and ripon,2015-05-07,2014-05-07,9.008333333333333,5.116666666666667,12.841666666666667,59.833333333333336,14.149999999999999,1012.4000000000001,6800.0
2015 General Election, Liberal Democrats,2,skipton and ripon,2015-05-07,2014-05-07,9.008333333333333,5.116666666666667,12.841666666666667,59.833333333333336,14.149999999999999,1012.4000000000001,6800.0
2017 General Election, Green Party,10,skipton and ripon,2017-06-08,2016-06-08,9.008333333333333,5.116666666666667,12.841666666666667,59.833333333333336,14.149999999999999,1012.4000000000001,6800.0
2019 General Election, Liberal Democrats,9,skipton and ripon,2019-12-12,2018-12-12,9.008333333333333,5.116666666666667,12.841666666666667,59.833333333333336,14.149999999999999,1012.4000000000001,6800.0
2019 General Election, Green Party,24,skipton and ripon,2019-12-12,2018-12-12,9.008333333333333,5.116666666666667,12.841666666666667,59.833333333333336,14.149999999999999,1012.4000000000001,6800.0
2019 General Election, Liberal Democrats,3,skipton and ripon,2019-12-12,2018-12-12,9.008333333333333,5.116666666666667,12.841666666666667,59.833333333333336,14.149999999999999,1012.4000000000001,6800.0
2019 General Election, Liberal Democrats,0,skipton and ripon,2019-12-12,2018-12-12,9.008333333333333,5.116666666666667,12.841666666666667,59.833333333333336,14.149999999999999,1012.4000000000001,6800.0
2019 General Election, Conservative Party,0,skipton and ripon,2019-12-12,2018-12-12,9.008333333333333,5.116666666666667,12.841666666666667,59.833333333333336,14.149999999999999,1012.4000000000001,6800.0
2019 General Election, Labour Party,3,skipton and ripon,2019-12-12,2018-12-12,9.008333333333333,5.116666666666667,12.841666666666667,59.833333333333336,14.149999999999999,1012.4000000000001,6800.0
2010 General Election, Liberal Democrats,4,solihull,2010-05-06,2009-05-06,9.658333333333335,5.866666666666666,13.425,51.666666666666664,11.950000000000001,1013.2833333333336,6970.0
2010 General Election, Conservative Party,3,solihull,2010-05-06,2009-05-06,9.658333333333335,5.866666666666666,13.425,51.666666666666664,11.950000000000001,1013.2833333333336,6970.0
2010 General Election, Conservative Party,0,solihull,2010-05-06,2009-05-06,9.658333333333335,5.866666666666666,13.425,51.666666666666664,11.950000000000001,1013.2833333333336,6970.0
2010 General Election, Conservative Party,2,solihull,2010-05-06,2009-05-06,9.658333333333335,5.866666666666666,13.425,51.666666666666664,11.950000000000001,1013.2833333333336,6970.0
2010 General Election, Labour Party,1,solihull,2010-05-06,2009-05-06,9.658333333333335,5.866666666666666,13.425,51.666666666666664,11.950000000000001,1013.2833333333336,6970.0
2010 General Election, Liberal Democrats,6,solihull,2010-05-06,2009-05-06,9.658333333333335,5.866666666666666,13.425,51.666666666666664,11.950000000000001,1013.2833333333336,6970.0
2010 General Election, UK Independence Party,0,solihull,2010-05-06,2009-05-06,9.658333333333335,5.866666666666666,13.425,51.666666666666664,11.950000000000001,1013.2833333333336,6970.0
2010 General Election, Liberal Democrats,5,solihull,2010-05-06,2009-05-06,9.658333333333335,5.866666666666666,13.425,51.666666666666664,11.950000000000001,1013.2833333333336,6970.0
2010 General Election, Liberal Democrats,2,solihull,2010-05-06,2009-05-06,9.658333333333335,5.866666666666666,13.425,51.666666666666664,11.950000000000001,1013.2833333333336,6970.0
2015 General Election, Liberal Democrats,1,solihull,2015-05-07,2014-05-07,9.658333333333335,5.866666666666666,13.425,51.666666666666664,11.950000000000001,1013.2833333333336,6970.0
2015 General Election, Green Party,0,solihull,2015-05-07,2014-05-07,9.658333333333335,5.866666666666666,13.425,51.666666666666664,11.950000000000001,1013.2833333333336,6970.0
2015 General Election, UK Independence Party,0,solihull,2015-05-07,2014-05-07,9.658333333333335,5.866666666666666,13.425,51.666666666666664,11.950000000000001,1013.2833333333336,6970.0
2015 General Election, Conservative Party,0,solihull,2015-05-07,2014-05-07,9.658333333333335,5.866666666666666,13.425,51.666666666666664,11.950000000000001,1013.2833333333336,6970.0
2015 General Election, Liberal Democrats,0,solihull,2015-05-07,2014-05-07,9.658333333333335,5.866666666666666,13.425,51.666666666666664,11.950000000000001,1013.2833333333336,6970.0
2015 General Election, Green Party,8,solihull,2015-05-07,2014-05-07,9.658333333333335,5.866666666666666,13.425,51.666666666666664,11.950000000000001,1013.2833333333336,6970.0
2015 General Election, Labour Party,0,solihull,2015-05-07,2014-05-07,9.658333333333335,5.866666666666666,13.425,51.666666666666664,11.950000000000001,1013.2833333333336,6970.0
2017 General Election, UK Independence Party,3,solihull,2017-06-08,2016-06-08,9.658333333333335,5.866666666666666,13.425,51.666666666666664,11.950000000000001,1013.2833333333336,6970.0
2010 General Election, Labour Party,1,stroud,2010-05-06,2009-05-06,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2010 General Election, UK Independence Party,0,stroud,2010-05-06,2009-05-06,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2015 General Election, Labour Party,0,stroud,2015-05-07,2014-05-07,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2015 General Election, Labour Party,9,stroud,2015-05-07,2014-05-07,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2015 General Election, Labour Party,6,stroud,2015-05-07,2014-05-07,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2015 General Election, Liberal Democrats,0,stroud,2015-05-07,2014-05-07,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2015 General Election, Labour Party,1,stroud,2015-05-07,2014-05-07,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2015 General Election, Labour Party,2,stroud,2015-05-07,2014-05-07,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2015 General Election, Green Party,13,stroud,2015-05-07,2014-05-07,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2015 General Election, Conservative Party,1,stroud,2015-05-07,2014-05-07,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2017 General Election, Labour Party,3,stroud,2017-06-08,2016-06-08,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2017 General Election, Liberal Democrats,0,stroud,2017-06-08,2016-06-08,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2017 General Election, Labour Party,1,stroud,2017-06-08,2016-06-08,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2017 General Election, Conservative Party,0,stroud,2017-06-08,2016-06-08,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2017 General Election, Labour Party,0,stroud,2017-06-08,2016-06-08,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2017 General Election, Labour Party,12,stroud,2017-06-08,2016-06-08,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2017 General Election, Conservative Party,5,stroud,2017-06-08,2016-06-08,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2017 General Election, UK Independence Party,0,stroud,2017-06-08,2016-06-08,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2017 General Election, Green Party,10,stroud,2017-06-08,2016-06-08,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2017 General Election, Liberal Democrats,3,stroud,2017-06-08,2016-06-08,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2017 General Election, Labour Party,2,stroud,2017-06-08,2016-06-08,9.791666666666666,6.116666666666666,13.416666666666664,63.833333333333336,12.11111111111111,1013.6833333333335,8520.0
2015 General Election, Conservative Party,0,slough,2015-05-07,2014-05-07,11.65833333333333,8.009090909090906,16.063636363636363,56.96,13.962499999999997,1014.8625000000001,8674.285714285714
2015 General Election, Labour Party,0,slough,2015-05-07,2014-05-07,11.65833333333333,8.009090909090906,16.063636363636363,56.96,13.962499999999997,1014.8625000000001,8674.285714285714
2015 General Election, UK Independence Party,1,slough,2015-05-07,2014-05-07,11.65833333333333,8.009090909090906,16.063636363636363,56.96,13.962499999999997,1014.8625000000001,8674.285714285714
2015 General Election, Liberal Democrats,0,slough,2015-05-07,2014-05-07,11.65833333333333,8.009090909090906,16.063636363636363,56.96,13.962499999999997,1014.8625000000001,8674.285714285714
2017 General Election, Labour Party,0,slough,2017-06-08,2016-06-08,11.65833333333333,8.009090909090906,16.063636363636363,56.96,13.962499999999997,1014.8625000000001,8674.285714285714
2015 General Election, UK Independence Party,0,south derbyshire,2015-05-07,2014-05-07,10.266666666666666,6.3500000000000005,14.033333333333335,51.925,13.814285714285713,1014.0857142857143,8091.428571428572
2010 General Election, Labour Party,1,south derbyshire,2010-05-06,2009-05-06,10.266666666666666,6.3500000000000005,14.033333333333335,51.925,13.814285714285713,1014.0857142857143,8091.428571428572
2010 General Election, Labour Party,0,south derbyshire,2010-05-06,2009-05-06,10.266666666666666,6.3500000000000005,14.033333333333335,51.925,13.814285714285713,1014.0857142857143,8091.428571428572
2010 General Election, Labour Party,3,south derbyshire,2010-05-06,2009-05-06,10.266666666666666,6.3500000000000005,14.033333333333335,51.925,13.814285714285713,1014.0857142857143,8091.428571428572
2010 General Election, Conservative Party,3,south derbyshire,2010-05-06,2009-05-06,10.266666666666666,6.3500000000000005,14.033333333333335,51.925,13.814285714285713,1014.0857142857143,8091.428571428572
2010 General Election, Liberal Democrats,0,south derbyshire,2010-05-06,2009-05-06,10.266666666666666,6.3500000000000005,14.033333333333335,51.925,13.814285714285713,1014.0857142857143,8091.428571428572
2010 General Election, UK Independence Party,1,south derbyshire,2010-05-06,2009-05-06,10.266666666666666,6.3500000000000005,14.033333333333335,51.925,13.814285714285713,1014.0857142857143,8091.428571428572
2010 General Election, Conservative Party,2,south derbyshire,2010-05-06,2009-05-06,10.266666666666666,6.3500000000000005,14.033333333333335,51.925,13.814285714285713,1014.0857142857143,8091.428571428572
2015 General Election, Conservative Party,0,south derbyshire,2015-05-07,2014-05-07,10.266666666666666,6.3500000000000005,14.033333333333335,51.925,13.814285714285713,1014.0857142857143,8091.428571428572
2015 General Election, Conservative Party,1,south derbyshire,2015-05-07,2014-05-07,10.266666666666666,6.3500000000000005,14.033333333333335,51.925,13.814285714285713,1014.0857142857143,8091.428571428572
2015 General Election, Labour Party,0,south derbyshire,2015-05-07,2014-05-07,10.266666666666666,6.3500000000000005,14.033333333333335,51.925,13.814285714285713,1014.0857142857143,8091.428571428572
2010 General Election, Labour Party,0,surrey heath,2010-05-06,2009-05-06,10.658333333333337,6.508333333333334,14.475000000000001,57.416666666666664,12.328571428571427,1013.6166666666663,7185.0
2010 General Election, Conservative Party,4,surrey heath,2010-05-06,2009-05-06,10.658333333333337,6.508333333333334,14.475000000000001,57.416666666666664,12.328571428571427,1013.6166666666663,7185.0
2010 General Election, UK Independence Party,0,surrey heath,2010-05-06,2009-05-06,10.658333333333337,6.508333333333334,14.475000000000001,57.416666666666664,12.328571428571427,1013.6166666666663,7185.0
2010 General Election, Liberal Democrats,0,surrey heath,2010-05-06,2009-05-06,10.658333333333337,6.508333333333334,14.475000000000001,57.416666666666664,12.328571428571427,1013.6166666666663,7185.0
2010 General Election, Labour Party,1,surrey heath,2010-05-06,2009-05-06,10.658333333333337,6.508333333333334,14.475000000000001,57.416666666666664,12.328571428571427,1013.6166666666663,7185.0
2010 General Election, Conservative Party,0,somerton and frome,2010-05-06,2009-05-06,10.333333333333334,6.477777777777779,14.133333333333333,,14.333333333333334,1014.0999999999998,
2010 General Election, Liberal Democrats,1,somerton and frome,2010-05-06,2009-05-06,10.333333333333334,6.477777777777779,14.133333333333333,,14.333333333333334,1014.0999999999998,
2010 General Election, UK Independence Party,1,somerton and frome,2010-05-06,2009-05-06,10.333333333333334,6.477777777777779,14.133333333333333,,14.333333333333334,1014.0999999999998,
2010 General Election, Liberal Democrats,0,somerton and frome,2010-05-06,2009-05-06,10.333333333333334,6.477777777777779,14.133333333333333,,14.333333333333334,1014.0999999999998,
2010 General Election, Liberal Democrats,2,somerton and frome,2010-05-06,2009-05-06,10.333333333333334,6.477777777777779,14.133333333333333,,14.333333333333334,1014.0999999999998,
2015 General Election, Green Party,16,somerton and frome,2015-05-07,2014-05-07,10.333333333333334,6.477777777777779,14.133333333333333,,14.333333333333334,1014.0999999999998,
2010 General Election, Conservative Party,6,sutton and cheam,2010-05-06,2009-05-06,10.883333333333333,7.041666666666667,14.641666666666671,57.416666666666664,13.042857142857141,1013.6166666666668,7185.0
